tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
DHUNINV,NSE,DHUNSERI INVESTMENTS,5691649,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
NDRAUTO,NSE,NDR AUTO COMPONENTS,5697281,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
WORTHPERI,NSE,WORTH PERIPHERALS,5702913,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
MACPOWER,NSE,MACPOWER CNC MACHINES,5720833,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
LOVABLE,NSE,LOVABLE LINGERIE,5738241,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
TOTAL,NSE,TOTAL TRANSPORT SYS,5740289,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
MAXIND,NSE,MAX INDIA,5741569,NSE,0.01,1,STOCK,Healthcare,Medical Care Facilities,0,1
EPACK,NSE,EPACK DURABLE,5750529,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
NOVAAGRI,NSE,NOVA AGRITECH,5754113,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
BLSE,NSE,BLS E-SERVICES,5776897,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
PFS,NSE,PTC INDIA FIN SERV,5786113,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
PARKHOTELS,NSE,PARKHOTELS,5798145,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
SIGNPOST,NSE,SIGNPOST INDIA,5799937,NSE,0.05,1,STOCK,Communication Services,Advertising Agencies,0,1
JSFB,NSE,JANA SMALL FIN BANK,5801729,NSE,0.05,1,STOCK,Financial Services,Banks - Regional,0,1
RPTECH,NSE,RASHI PERIPHERALS,5803521,NSE,0.05,1,STOCK,Technology,Electronics & Computer Distribution,0,1
CAPITALSFB,NSE,CAPITAL SMALL FIN BANK L,5804801,NSE,0.05,1,STOCK,Financial Services,Banks - Regional,0,1
ENTERO,NSE,ENTERO HEALTHCARE SOLU L,5815553,NSE,0.1,1,STOCK,Healthcare,Medical Distribution,0,1
VSTL,NSE,VIBHOR STEEL TUBES,5818881,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
JUNIPER,NSE,JUNIPER HOTELS,5842945,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
GPTHEALTH,NSE,GPT HEALTHCARE,5848577,NSE,0.01,1,STOCK,Healthcare,Medical Care Facilities,0,1
PLATIND,NSE,PLATINUM INDUSTRIES,5870081,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
EXICOM,NSE,EXICOM TELE SYSTEMS,5874433,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
MUKKA,NSE,MUKKA PROTEINS,5882881,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
RKSWAMY,NSE,R K SWAMY,5899009,NSE,0.01,1,STOCK,Communication Services,Advertising Agencies,0,1
JGCHEM,NSE,J.G.CHEMICALS,5902337,NSE,0.05,1,STOCK,Basic Materials,Other Industrial Metals & Mining,0,1
GOPAL,NSE,GOPAL SNACKS,5904897,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
SCILAL,NSE,SHIPPING CORP OF ILA,5920513,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
PVSL,NSE,POPULAR VEHICLES N SER L,5924353,NSE,0.01,1,STOCK,Consumer Cyclical,Auto & Truck Dealerships,0,1
KRYSTAL,NSE,KRYSTAL INTEGRATED SER L,5932801,NSE,0.05,1,STOCK,Industrials,Specialty Business Services,0,1
AQYLON,NSE,AQYLON NEXUS,5981441,NSE,0.01,1,STOCK,Communication Services,Broadcasting,0,1
SRM,NSE,SRM CONTRACTORS,5990913,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
SINCLAIR,NSE,SINCLAIRS HOTELS,6010881,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
UEL,NSE,UJAAS ENERGY,6017793,NSE,0.01,1,STOCK,Technology,Solar,0,1
TARACHAND,NSE,TARA CHAND INFRA SOLN,6019073,NSE,0.01,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
GLOSTERLTD,NSE,GLOSTER,6039041,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
BALUFORGE,NSE,BALU FORGE INDUSTRIES,6043393,NSE,0.05,1,STOCK,Industrials,Metal Fabrication,0,1
JNKINDIA,NSE,JNK INDIA,6046977,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
AWFIS,NSE,AWFIS SPACE SOLUTIONS,6109185,NSE,0.05,1,STOCK,Industrials,Rental & Leasing Services,0,1
BOROSCI,NSE,BOROSIL SCIENTIFIC,6147585,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
KRONOX,NSE,KRONOX LAB SCIENCES,6150401,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
IXIGO,NSE,LE TRAVENUES TECHNOLOGY L,6161153,NSE,0.01,1,STOCK,Consumer Cyclical,Travel Services,0,1
RETAIL,NSE,JHS SVENDGAARD RETAIL V L,6181121,NSE,0.01,1,STOCK,Consumer Defensive,Grocery Stores,0,1
DEEDEV,NSE,DEE DEVELOPMENT ENG,6183425,NSE,0.05,1,STOCK,Industrials,Metal Fabrication,0,1
SYMPHONY,NSE,SYMPHONY,6192641,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
VADILALIND,NSE,VADILAL INDUSTRIES,6194177,NSE,0.1,1,STOCK,Consumer Defensive,Packaged Foods,0,1
RELAXO,NSE,RELAXO FOOT,6201601,NSE,0.05,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
STANLEY,NSE,STANLEY LIFESTYLES,6201857,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
OMINFRAL,NSE,OM INFRA,6203137,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
ESTER,NSE,ESTER INDUSTRIES,6211841,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
VSTTILLERS,NSE,VST TILLERS TRACTORS,6218753,NSE,0.5,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
VRAJ,NSE,VRAJ IRON AND STEEL,6226177,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
RELIABLE,NSE,RELIABLE DATA SERVICE,6240769,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
KARMAENG,NSE,KARMA ENERGY,6242561,NSE,0.01,1,STOCK,Utilities,Utilities - Renewable,0,1
BANSALWIRE,NSE,BANSAL WIRE INDUSTRIES L,6242817,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
DELPHIFX,NSE,DELPHI WORLD MONEY,6244097,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
ASHIANA,NSE,ASHIANA HOUSING,6247169,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
DHANUKA,NSE,DHANUKA AGRITECH,6248705,NSE,0.1,1,STOCK,Basic Materials,Agricultural Inputs,0,1
AGIIL,NSE,AGI INFRA,6257921,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
FILATEX,NSE,FILATEX INDIA,6280193,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
MAITHANALL,NSE,MAITHAN ALLOYS,6281729,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
SANSTAR,NSE,SANSTAR,6292993,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
RUSHIL,NSE,RUSHIL DECOR,6296321,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
RELTD,NSE,RAVINDRA ENERGY,6296577,NSE,0.01,1,STOCK,Technology,Solar,0,1
AVANTEL,NSE,AVANTEL,6300161,NSE,0.01,1,STOCK,Technology,Communication Equipment,0,1
AKUMS,NSE,AKUMS DRUGS AND PHARMA L,6327041,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
RUBFILA,NSE,RUBFILA INTERNATIONAL,6330881,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
RPEL,NSE,RAGHAV PRODUCTIVITY ENH L,6332161,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
CEIGALL,NSE,CEIGALL INDIA,6333953,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
UNIECOM,NSE,UNICOMMERCE ESOLUTIONS L,6351105,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
MANCREDIT,NSE,MANGAL CREDIT N FINCORP L,6354689,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
SUYOG,NSE,SUYOG TELEMATICS,6361857,NSE,0.05,1,STOCK,Communication Services,Telecom Services,0,1
SSDL,NSE,SARASWATI SAREE DEPOT,6363137,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
INVENTURE,NSE,INVENTURE GRO & SEC,6366721,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
INTERARCH,NSE,INTERARCH BLDNG SOLTN,6376705,NSE,0.1,1,STOCK,Industrials,Engineering & Construction,0,1
ELGIRUBCO,NSE,ELGI RUBBER CO.,6380545,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
MFML,NSE,MAHALAXMI FABRIC MILLS LT,6383873,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
ORIENTTECH,NSE,ORIENT TECHNOLOGIES,6390017,NSE,0.05,1,STOCK,Technology,Information Technology Services,0,1
SURAJLTD,NSE,SURAJ,6391297,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
WINDMACHIN,NSE,WINDSOR MACHINES,6392065,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
IBULLSLTD,NSE,INDIABULLS,6399745,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
BODALCHEM,NSE,BODAL CHEMICALS,6404353,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
ECOSMOBLTY,NSE,ECOS (INDIA) MOB & HOSP L,6415361,NSE,0.01,1,STOCK,Industrials,Rental & Leasing Services,0,1
RAYMONDLSL,NSE,RAYMOND LIFESTYLE,6418689,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
ASAHISONG,NSE,ASAHI SONGWON COLOR,6422529,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
STYLEBAAZA,NSE,BAAZAR STYLE RETAIL,6429185,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
GALAPREC,NSE,GALA PRECISION ENG,6434305,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
RVTH,NSE,REVATHI EQUIPMENT INDIA L,6440193,NSE,0.05,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
EUREKAFORB,NSE,EUREKA FORBES,6441473,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
TDPOWERSYS,NSE,TD POWER SYSTEMS,6445569,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
BALAJEE,NSE,SHREE TIRUPATI BALAJEE L,6451969,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
SANOFICONR,NSE,SANOFI CONS HEALTHC IND L,6456833,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
XTGLOBAL,NSE,XTGLOBAL INFOTECH,6460161,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
KROSS,NSE,KROSS,6464513,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
TOLINS,NSE,TOLINS TYRES,6467073,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
PNGJL,NSE,P N GADGIL JEWELLERS,6479873,NSE,0.05,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
APLLTD,NSE,ALEMBIC PHARMA,6483969,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
VASWANI,NSE,VASWANI IND,6487041,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
PANAMAPET,NSE,PANAMA PETROCHEM,6500353,NSE,0.05,1,STOCK,Energy,Oil & Gas Refining & Marketing,0,1
ARKADE,NSE,ARKADE DEVELOPERS,6501889,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
WCIL,NSE,WESTERN CARRIERS (IND) L,6503169,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
NORTHARC,NSE,NORTHERN ARC CAPITAL,6509057,NSE,0.05,1,STOCK,Financial Services,Credit Services,0,1
PAISALO,NSE,PAISALO DIGITAL,6519809,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ONELIFECAP,NSE,ONELIFE CAP ADVISORS,6525953,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
INDOUS,NSE,INDO US BIOTECH,6528769,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
FLEXITUFF,NSE,FLEXITUFF VENTURES INT L,6531073,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SHAKTIPUMP,NSE,SHAKTI PUMPS (I),6546945,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
MANBA,NSE,MANBA FINANCE,6552833,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
INDOTHAI,NSE,INDO THAI SEC,6555649,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
UYFINCORP,NSE,U. Y. FINCORP,6560257,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ESSARSHPNG,NSE,ESSAR SHIPPING,6562305,NSE,0.01,1,STOCK,Industrials,Marine Shipping,0,1
KRN,NSE,KRN HEAT EXCHANGE N REF L,6564609,NSE,0.1,1,STOCK,Technology,Electronic Components,0,1
DIFFNKG,NSE,DIFFUSION ENGINEERS,6572033,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
JISLDVREQS,NSE,JAIN DVR EQUITY SHARES,6575105,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
DSSL,NSE,DYNACONS SYS & SOLN,6576641,NSE,0.1,1,STOCK,Technology,Information Technology Services,0,1
RUPA,NSE,RUPA & COMPANY,6585345,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
SRD,NSE,SHANKAR LAL RAMPAL,6588673,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
KANANIIND,NSE,KANANI INDUSTRIES,6601217,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
GARUDA,NSE,GARUDA CONSTRUCT N ENG L,6604801,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
LLOYDSENT,NSE,LLOYDS ENTERPRISES,6606593,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
VINCOFE,NSE,VINTAGE COFFEE N BVRGS L,6613761,NSE,0.01,1,STOCK,Consumer Defensive,Beverages - Non-Alcoholic,0,1
DBEIL,NSE,DEEPAK BUILDERS & ENG I L,6628353,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
OCCLLTD,NSE,OCCL,6635009,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
GODAVARIB,NSE,GODAVARI BIOREFINERIES L,6640897,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
AVL,NSE,ADITYA VISION,6651905,NSE,0.05,1,STOCK,Consumer Cyclical,Specialty Retail,0,1
HEXATRADEX,NSE,HEXA TRADEX,6914049,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
ABINFRA,NSE,A B INFRABUILD,6917121,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
TBZ,NSE,TRIB BHIMJI ZAVERI,6921473,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
MASTERTR,NSE,MASTER TRUST,6924033,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
VSSL,NSE,VARDHMAN SPC STEEL,6929153,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
KPEL,NSE,K.P. ENERGY,6932225,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
KMEW,NSE,KNOWLEDGE MARINE & EN W L,6933505,NSE,0.1,1,STOCK,Industrials,Marine Shipping,0,1
SPECIALITY,NSE,SPECIALITY REST,6939393,NSE,0.01,1,STOCK,Consumer Cyclical,Restaurants,0,1
BLACKBUCK,NSE,BLACKBUCK,6948865,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
CINELINE,NSE,CINELINE INDIA,6953217,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
RACLGEAR,NSE,RACL GEARTECH,6955777,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
EIEL,NSE,ENVIRO INFRA ENGINEERS L,6966529,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
RTNINDIA,NSE,RATTANINDIA ENT,6988033,NSE,0.01,1,STOCK,Consumer Cyclical,Internet Retail,0,1
SAMPANN,NSE,SAMPANN UTPADAN INDIA,6989569,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
SURAKSHA,NSE,SURAKSHA DIAGNOSTIC,6997505,NSE,0.05,1,STOCK,Healthcare,Diagnostics & Research,0,1
ROSSTECH,NSE,ROSSELL TECHSYS,7002369,NSE,0.05,1,STOCK,Industrials,Aerospace & Defense,0,1
INNOVANA,NSE,INNOVANA THINKLABS,7105025,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
MOBIKWIK,NSE,ONE MOBIKWIK SYSTEMS,7179777,NSE,0.01,1,STOCK,Technology,Software - Infrastructure,0,1
ANUHPHR,NSE,ANUH PHARMA,7248385,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
DAMCAPITAL,NSE,DAM CAPITAL ADVISORS,7337473,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
MAMATA,NSE,MAMATA MACHINERY,7343873,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
TRANSRAILL,NSE,TRANSRAIL LIGHTING,7350785,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
CEWATER,NSE,CONCORD ENVIRO SYSTEMS L,7363585,NSE,0.05,1,STOCK,Utilities,Utilities - Regulated Water,0,1
SANATHAN,NSE,SANATHAN TEXTILES,7374081,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
VENTIVE,NSE,VENTIVE HOSPITALITY,7384833,NSE,0.05,1,STOCK,Consumer Cyclical,Lodging,0,1
PROZONER,NSE,PROZONE REALTY,7387905,NSE,0.01,1,STOCK,Real Estate,Real Estate - Diversified,0,1
CARRARO,NSE,CARRARO INDIA,7393025,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
SENORES,NSE,SENORES PHARMACEUTICALS L,7395329,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
KITEX,NSE,KITEX GARMENTS,7398145,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
MAYURUNIQ,NSE,MAYUR UNIQUOTERS,7399937,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
ROSSELLIND,NSE,ROSSELL INDIA,7401729,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
UNIMECH,NSE,UNIMECH AEROSPACE N MFG L,7413761,NSE,0.1,1,STOCK,Industrials,Aerospace & Defense,0,1
TVSHLTD,NSE,TVS HOLDINGS,7426049,NSE,1.0,1,STOCK,Consumer Cyclical,Auto Parts,0,1
INDOFARM,NSE,INDO FARM EQUIPMENT,7430401,NSE,0.01,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
ZUARI,NSE,ZUARI AGRO CHEMICALS,7436801,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
SETL,NSE,STANDARD ENGNG TCNLGY,7443201,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
QUADFUTURE,NSE,QUADRANT FUTURE TEK,7446273,NSE,0.05,1,STOCK,Industrials,Railroads,0,1
DDEVPLSTIK,NSE,DDEV PLASTIKS IND,7449089,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
CARERATING,NSE,CARE RATINGS,7452929,NSE,0.1,1,STOCK,Financial Services,Financial Data & Stock Exchanges,0,1
PCJEWELLER,NSE,PC JEWELLER,7455745,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
NAVKARURB,NSE,NAVKAR URBANSTRUCTURE,7461377,NSE,0.01,1,STOCK,Basic Materials,Building Materials,0,1
LAXMIDENTL,NSE,LAXMI DENTAL,7467777,NSE,0.01,1,STOCK,Healthcare,Medical Instruments & Supplies,0,1
STALLION,NSE,STALLION IND FLUOROCHEM L,7476225,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
DENTA,NSE,DENTA WATER N INFRA SOL L,7489537,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
VMART,NSE,VMART RETAIL,7496705,NSE,0.05,1,STOCK,Consumer Cyclical,Department Stores,0,1
MOHITIND,NSE,MOHIT INDUSTRIES,7532289,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SUPREME,NSE,SUPREME HOLDIN N HOSP I L,7536385,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
AGARWALEYE,NSE,DR AGARWALS HEALTH CARE L,7539713,NSE,0.05,1,STOCK,Healthcare,Medical Instruments & Supplies,0,1
MOSCHIP,NSE,MOSCHIP TECHNOLOGIES,7541505,NSE,0.01,1,STOCK,Technology,Semiconductor Equipment & Materials,0,1
PROTEAN,NSE,PROTEAN EGOV TECHNO,7544833,NSE,0.05,1,STOCK,Technology,Information Technology Services,0,1
MCLOUD,NSE,MAGELLANIC CLOUD,7547393,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
NIBE,NSE,NIBE,7548673,NSE,0.1,1,STOCK,Industrials,Conglomerates,0,1
ORCHASP,NSE,ORCHASP,7549953,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
NATCAPSUQ,NSE,NATURAL CAPSULES,7573249,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
JUBLCPL,NSE,JUBILANT AGRI N CON PRO L,7575041,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
REPCOHOME,NSE,REPCO HOME FINANCE,7577089,NSE,0.05,1,STOCK,Financial Services,Mortgage Finance,0,1
AJAXENGG,NSE,AJAX ENGINEERING,7583745,NSE,0.05,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
BAJAJINDEF,NSE,INDEF MANUFACTURING,7597569,NSE,0.05,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
QPOWER,NSE,QUALITY POWER ELEC EQUP L,7606017,NSE,0.1,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
GUJTHEM,NSE,GUJARAT THEMIS BIOSYN,7611137,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
NIBL,NSE,NRB INDUS. BEARINGS,7611649,NSE,0.01,1,STOCK,Industrials,Tools & Accessories,0,1
VIVIDHA,NSE,VISAGAR POLYTEX,7648513,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
JUSTDIAL,NSE,JUSTDIAL,7670273,NSE,0.05,1,STOCK,Communication Services,Internet Content & Information,0,1
ATULAUTO,NSE,ATUL AUTO,7685889,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Manufacturers,0,1
ORIENTCEM,NSE,ORIENT CEMENT,7702785,NSE,0.01,1,STOCK,Basic Materials,Building Materials,0,1
PRABHA,NSE,PRABHA ENERGY,7714305,NSE,0.01,1,STOCK,Energy,Oil & Gas E&P,0,1
BHARATSE,NSE,BHARAT SEATS,7742465,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
ISHANCH,NSE,ISHAN DYES N CHEMICALS L,7743745,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
ESSENTIA,NSE,INTEGRA ESSENTIA,7762689,NSE,0.01,1,STOCK,Consumer Defensive,Food Distribution,0,1
SPECTRUM,NSE,SPECTRUM ELECTRIC IND,7796481,NSE,0.1,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
PILITA,NSE,PIL ITALICA LIFESTYLE,7893761,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
THOMASCOTT,NSE,THOMAS SCOTT (INDIA),7940353,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
DBSTOCKBRO,NSE,DB (INT) STOCK BROKERS,7963393,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
COMPUSOFT,NSE,COMPUCOM SOFTWARE,7971329,NSE,0.01,1,STOCK,Consumer Defensive,Education & Training Services,0,1
NDL,NSE,NANDAN DENIM,8002049,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
LYPSAGEMS,NSE,LYPSA GEMS & JEWEL,8055809,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
ORBTEXP,NSE,ORBIT EXPORTS,8057601,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
JPOLYINVST,NSE,JIND POL INV & FIN CO,8065793,NSE,0.1,1,STOCK,Financial Services,Asset Management,0,1
SREEL,NSE,SREELEATHERS,8150273,NSE,0.01,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
CIFL,NSE,CAPITAL INDIA FINANCE,193539841,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
TINNARUBR,NSE,TINNA RUBBER AND INFR,193541121,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
WAAREERTL,NSE,WAAREE RENEWABLE TECH,193545729,NSE,0.1,1,STOCK,Utilities,Utilities - Renewable,0,1
NPST,NSE,NETWORK PEOPLE SRV TECH L,193618945,NSE,0.1,1,STOCK,Technology,Software - Application,0,1
KRISHIVAL,NSE,KRISHIVAL FOODS,193736193,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
OSWALPUMPS,NSE,OSWAL PUMPS,193741313,NSE,0.05,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
PRIMO,NSE,PRIMO CHEMICALS,193772801,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
RAJOOENG,NSE,RAJOO ENGINEERS,193804545,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
SCODATUBES,NSE,SCODA TUBES,193914369,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
DIGITIDE,NSE,DIGITIDE SOLUTIONS,193923841,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
BLUSPRING,NSE,BLUSPRING ENTERPRISES,193925121,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
ARIS,NSE,ARISINFRA SOLUTIONS,193949185,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
FISCHER,NSE,FISCHER MEDICAL VENTURE L,193960449,NSE,0.01,1,STOCK,Healthcare,Medical Devices,0,1
PICCADIL,NSE,PICCADILY AGRO INDUSTRI L,193985025,NSE,0.05,1,STOCK,Consumer Defensive,Beverages - Wineries & Distilleries,0,1
